P_CODE,FOKONTANY_,FKT_BNGRC_,C_FKT_BNGR,COM_PCODE,C_CODE_BNG,COMMUNE_NA,BNGRC_COM_,DIST_PCODE,DISTRICT_N,BNGRC_D_CO,BNGRC_DIS_,DIS_FKT,REG_PCODE,REGION_NAM,BNGRC_R_CO,BNGRC_REG_,REG_FKT_SH,PROV_CODE,OLD_PROVIN,MILIEU,OLD_DISTRI,SOURCE,Shape_Leng,Shape_Area,POP_GEOAPP,POP_GEOA_1,POP_GEOA_2,POP_GEOA_3,POP_GEOA_4,POP_GEOA_5,POP_GEOA_6,POP_GEOA_7,POP_GEOA_8,POP_GEOA_9,POP_GEOA10,POP_GEOA11,POP_GEOA12,POP_GEOA13,POP_GEOA14,POP_GEOA15,POP_GEOA16,POP_GEOA17,POP_GEOA18,name,liste_hopital,nb_hopital
MDG11101003028,Behoririka,BEHORIRIKA,"101003028",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01997393944,0.00001248861,MG,Madagascar,MG11,Analamanga,MG11117,Antananarivo Atsimondrano,MG11117270,Ampanefy,MG11117270002,784.000000000000000,806.000000000000000,828.000000000000000,850.000000000000000,874.000000000000000,897.000000000000000,922.000000000000000,946.000000000000000,972.000000000000000,998.000000000000000,Pharmacie Soandry,", Pharmacie Soandry, Pharmacie Soandry",3
MDG11102010006,Ankadindratombo,ANKADINDRATOMBO,"102010006",MDG11102010,"102010",Alasora,ALASORA,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.03560286516,0.00006238625,MG,Madagascar,MG11,Analamanga,MG11102,Antananarivo Avaradrano,MG11102010,Alasora,MG11102010006,4323.000000000000000,4442.000000000000000,4565.000000000000000,4690.000000000000000,4817.000000000000000,4948.000000000000000,5081.000000000000000,5219.000000000000000,5360.000000000000000,5504.000000000000000,Pharmacie By Pass,"Pharmacie Ankadindratombo, Pharmacie By Pass",2
MDG11106050001,Ambohibary,AMBOHIBARY,"106050001",MDG11106050,"106050",Ambohibary,AMBOHIBARY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.05620683936,0.00013516369,MG,Madagascar,MG72,Sava,MG72711,Sambava,MG72711230,Anjangoveratra,MG72711230017,426.000000000000000,438.000000000000000,450.000000000000000,462.000000000000000,475.000000000000000,488.000000000000000,501.000000000000000,514.000000000000000,528.000000000000000,542.000000000000000,Centre de Santé de Base de niveau II Ambohibary,Centre de Santé de Base de niveau II Ambohibary,1
MDG11101001037,Faravohitra Mandrosoa,FARAVOHITRA MANDROSOA,"101001037",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.02574749246,0.00001336222,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001037,3715.000000000000000,3818.000000000000000,3923.000000000000000,4030.000000000000000,4140.000000000000000,4252.000000000000000,4367.000000000000000,4485.000000000000000,4606.000000000000000,4730.000000000000000,Madaphar,"Clinique Saint Thomas, Pharmacie Pergolla, Madaphar",3
MDG11101002010,Ambatoroka,AMBATOROKA,"101002010",MDG11101002,"101002",2e Arrondissement,2E ARRONDISSEMENT,MDG11101002,2e Arrondissement,102.00000000000,2E ARRONDISSEMENT,2E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.04229955855,0.00005797796,MG,Madagascar,MG11,Analamanga,MG11101002A,2e Arrondissement,MG11101002,2e Arrondissement,MG11101002010,7085.000000000000000,7281.000000000000000,7481.000000000000000,7686.000000000000000,7895.000000000000000,8109.000000000000000,8328.000000000000000,8553.000000000000000,8784.000000000000000,9021.000000000000000,CSB II Volosarika,CSB II Volosarika,1
MDG11101001008,Amboasarikely Ambatomena,AMBOASARIKELY AMBATOMENA,"101001008",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01702854355,0.00001454044,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001008,2322.000000000000000,2386.000000000000000,2452.000000000000000,2519.000000000000000,2587.000000000000000,2658.000000000000000,2729.000000000000000,2803.000000000000000,2879.000000000000000,2956.000000000000000,,"Cabinet Dentaire Dr Allain RAZAKATIANA, AromBio Shop & Massage, , Pharmacie d'Isoraka, , H. Labo, Dentiste Dr Hanitra RAZAFIMANJATO, ",8
MDG11101001003,Ambatonakanga Ambohitsorohitra,AMBATONAKANGA AMBOHITSOROHITRA,"101001003",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.04245605704,0.00003852229,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001003,1689.000000000000000,1736.000000000000000,1783.000000000000000,1832.000000000000000,1882.000000000000000,1933.000000000000000,1985.000000000000000,2039.000000000000000,2094.000000000000000,2151.000000000000000,La Providence,"Centre Médical Ambohijatovo CeMA, La Providence",2
MDG11101001039,Fiata,FIATA,"101001039",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.02248053908,0.00002273236,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001039,6194.000000000000000,6365.000000000000000,6540.000000000000000,6719.000000000000000,6902.000000000000000,7089.000000000000000,7281.000000000000000,7477.000000000000000,7679.000000000000000,7887.000000000000000,Angeline Medical Institute,"OSTIE Ampasamadinika, Angeline Medical Institute, CSS/CSB 2 Tsaralalana",3
MDG11101001038,Isoraka Ampatsakana,ISORAKA AMPATSAKANA,"101001038",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.02143517737,0.00001516209,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001038,3461.000000000000000,3557.000000000000000,3654.000000000000000,3755.000000000000000,3857.000000000000000,3961.000000000000000,4068.000000000000000,4178.000000000000000,4291.000000000000000,4407.000000000000000,Pharmacie Isoraka,"Pharmacie Isoraka, M pharmacie (Isotry), CSB II Isotry",3
MDG11101001001,Antanimalalaka Analakely,ANTANIMALALAKA ANALAKELY,"101001001",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.02253128755,0.00001783760,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001001,1058.000000000000000,1087.000000000000000,1117.000000000000000,1148.000000000000000,1179.000000000000000,1211.000000000000000,1244.000000000000000,1277.000000000000000,1312.000000000000000,1347.000000000000000,Pharmacie Razafimandranto,"Pharmacie Rakotoarivony, Centre de Santé Maternelle et Infantile Tsaralàlana, Pharmacie du Progrès de l'Île Rouge, Pharmacie Razafimandranto, Pharmacie d'Analakely, Arbiochem Analakely, Pharmacie Iarivo",7
MDG11101001001,Antanimalalaka Analakely,ANTANIMALALAKA ANALAKELY,"101001001",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.02253128755,0.00001783760,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001001,1058.000000000000000,1087.000000000000000,1117.000000000000000,1148.000000000000000,1179.000000000000000,1211.000000000000000,1244.000000000000000,1277.000000000000000,1312.000000000000000,1347.000000000000000,Pharmacie d'Analakely,"Pharmacie Rakotoarivony, Centre de Santé Maternelle et Infantile Tsaralàlana, Pharmacie du Progrès de l'Île Rouge, Pharmacie Razafimandranto, Pharmacie d'Analakely, Arbiochem Analakely, Pharmacie Iarivo",7
MDG11101002002,Antanimora Ampasanimalo,ANTANIMORA AMPASANIMALO,"101002002",MDG11101002,"101002",2e Arrondissement,2E ARRONDISSEMENT,MDG11101002,2e Arrondissement,102.00000000000,2E ARRONDISSEMENT,2E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.03219350091,0.00003196797,MG,Madagascar,MG11,Analamanga,MG11101002A,2e Arrondissement,MG11101002,2e Arrondissement,MG11101002002,7042.000000000000000,7236.000000000000000,7435.000000000000000,7639.000000000000000,7847.000000000000000,8060.000000000000000,8278.000000000000000,8501.000000000000000,8731.000000000000000,8966.000000000000000,Pharmacie Hanitra,"Cabinet Dentaire MAEVA, Centre Médical Claym, , Pharmacie Hanitra, Mpitsabo Mikambana",5
MDG11101001001,Antanimalalaka Analakely,ANTANIMALALAKA ANALAKELY,"101001001",MDG11101001,"101001",1er Arrondissement,1ER ARRONDISSEMENT,MDG11101001,1er Arrondissement,101.00000000000,1ER ARRONDISSEMENT,1ER ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.02253128755,0.00001783760,MG,Madagascar,MG11,Analamanga,MG11101001A,1er Arrondissement,MG11101001,1er Arrondissement,MG11101001001,1058.000000000000000,1087.000000000000000,1117.000000000000000,1148.000000000000000,1179.000000000000000,1211.000000000000000,1244.000000000000000,1277.000000000000000,1312.000000000000000,1347.000000000000000,Pharmacie du Progrès de l'Île Rouge,"Pharmacie Rakotoarivony, Centre de Santé Maternelle et Infantile Tsaralàlana, Pharmacie du Progrès de l'Île Rouge, Pharmacie Razafimandranto, Pharmacie d'Analakely, Arbiochem Analakely, Pharmacie Iarivo",7
MDG11101003029,Ampandrana Andrefana,AMPANDRANA ANDREFANA,"101003029",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01038753319,0.00000639792,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003029,2638.000000000000000,2711.000000000000000,2785.000000000000000,2862.000000000000000,2940.000000000000000,3019.000000000000000,3101.000000000000000,3185.000000000000000,3271.000000000000000,3359.000000000000000,Clinique Appolon,"Clinique Appolon, , ",3
MDG11101003020,Andravoahangy Atsinanana,ANDRAVOAHANGY ATSINANANA,"101003020",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01235002058,0.00000809318,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003020,5849.000000000000000,6010.000000000000000,6176.000000000000000,6345.000000000000000,6518.000000000000000,6694.000000000000000,6875.000000000000000,7061.000000000000000,7251.000000000000000,7447.000000000000000,Pharmacie Andravoahangy,"Pharmacie Ny Aina, Pharmacie Andravoahangy, HOMI Tana",3
MDG11101003020,Andravoahangy Atsinanana,ANDRAVOAHANGY ATSINANANA,"101003020",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01235002058,0.00000809318,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003020,5849.000000000000000,6010.000000000000000,6176.000000000000000,6345.000000000000000,6518.000000000000000,6694.000000000000000,6875.000000000000000,7061.000000000000000,7251.000000000000000,7447.000000000000000,Pharmacie Ny Aina,"Pharmacie Ny Aina, Pharmacie Andravoahangy, HOMI Tana",3
MDG11101003026,Ampandrana Besarety,AMPANDRANA BESARETY,"101003026",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01754331474,0.00001147591,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003026,4150.000000000000000,4265.000000000000000,4382.000000000000000,4502.000000000000000,4625.000000000000000,4750.000000000000000,4878.000000000000000,5010.000000000000000,5145.000000000000000,5284.000000000000000,Pharmacie Ampandrana,"Gileada Santé au Naturel, Pharmacie Ampandrana, Cabinet Dentaire Randrianarivony",3
MDG11101003026,Ampandrana Besarety,AMPANDRANA BESARETY,"101003026",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01754331474,0.00001147591,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003026,4150.000000000000000,4265.000000000000000,4382.000000000000000,4502.000000000000000,4625.000000000000000,4750.000000000000000,4878.000000000000000,5010.000000000000000,5145.000000000000000,5284.000000000000000,Cabinet Dentaire Randrianarivony,"Gileada Santé au Naturel, Pharmacie Ampandrana, Cabinet Dentaire Randrianarivony",3
MDG11101003029,Ampandrana Andrefana,AMPANDRANA ANDREFANA,"101003029",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01038753319,0.00000639792,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003029,2638.000000000000000,2711.000000000000000,2785.000000000000000,2862.000000000000000,2940.000000000000000,3019.000000000000000,3101.000000000000000,3185.000000000000000,3271.000000000000000,3359.000000000000000,,"Clinique Appolon, , ",3
MDG11101003011,Mandialaza Ambodivona,MANDIALAZA AMBODIVONA,"101003011",MDG11101003,"101003",3e Arrondissement,3E ARRONDISSEMENT,MDG11101003,3e Arrondissement,103.00000000000,3E ARRONDISSEMENT,3E ARRONDISSEMENT,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"1",Antananarivo Renivohitra (MDG11101),Note that Communes (admin 3)  have become the District (admin 2) level in the old Antananarivo- Renivohitra district.  Therefore district codes have been made the same as the Commune Codes for Tana 1-6 (BNGRC district codes already include this change).*,0.01314080039,0.00000684918,MG,Madagascar,MG11,Analamanga,MG11101003A,3e Arrondissement,MG11101003,3e Arrondissement,MG11101003011,2996.000000000000000,3079.000000000000000,3163.000000000000000,3250.000000000000000,3339.000000000000000,3429.000000000000000,3522.000000000000000,3617.000000000000000,3714.000000000000000,3815.000000000000000,Pharmacie Rabarisoa,"Partenaire AROVY (Clinic Ankadifotsy), Pharmacie Rabarisoa",2
